,0,1,2,3,4,5
16,['2015'],"[' Miraculous, les aventures de Ladybug et Chat Noir ']","[[' Annouck Hautbois ', ' Benjamin Bollen ', ' Marie Nonnenmacher ', ' Thierry Kazazian ', ' Antoine Tomé ', ' Fanny Bloc ', "" Alexandre N'Guyen "", ' Marie Chevalot ', ' Adeline Chetail ', ' Jessie Lambotte ']]","[['Action & Aventure ', 'Animation ', 'Comédie Romantique ', 'Pour enfants ', 'Fantastique ']]",['https://images.justwatch.com/poster/301627616/s718/miraculous-les-aventures-de-ladybug-et-chat-noir'],[' 7.7 (10k) ']
17,['2005'],[' Esprits criminels '],"[[' Joe Mantegna ', ' Kirsten Vangsness ', ' Aisha Tyler ', ' Adam Rodríguez ', ' Paget Brewster ', ' Josh Stewart ', ' A.J. Cook ']]","[['Mystère & Thriller ', 'Crime & Thriller ', 'Drame ']]",['https://images.justwatch.com/poster/297599600/s718/esprits-criminels'],[' 8.1 (197k) ']
18,['2022'],[' Reboot '],"[[' Keegan-Michael Key ', ' Johnny Knoxville ', ' Judy Greer ', ' Calum Worthy ', ' Rachel Bloom ', ' Paul Reiser ', ' Krista Marie Yu ']]",[['Comédie ']],['https://images.justwatch.com/poster/301799651/s718/reboot-2022'],[' 7.5 (4k) ']
19,['2021'],[' HPI : Haut Potentiel Intellectuel '],"[[' Audrey Fleurot ', ' Mehdi Nebbou ', ' Bruno Sanches ', ' Bérangère Mc Neese ', ' Marie Denarnaud ', ' Cypriane Gardin ', ' Clotilde Hesme ', ' Cédric Chevalme ']]","[['Crime & Thriller ', 'Comédie ', 'Mystère & Thriller ']]",['https://images.justwatch.com/poster/244600543/s718/hpi'],[' 7.3 ']
20,['2017'],[' The Orville '],"[[' Seth MacFarlane ', ' Adrianne Palicki ', ' Penny Johnson ', ' Scott Grimes ', ' Peter Macon ', ' Jessica Szohr ', ' J. Lee ', ' Mark Jackson ', ' Anne Winters ']]","[['Drame ', 'Science-Fiction ', 'Comédie ', 'Pour enfants ']]",['https://images.justwatch.com/poster/86640580/s718/the-orville'],[' 8.0 (67k) ']
21,['2022'],[' Obi-Wan Kenobi '],[[' Ewan McGregor ']],"[['Science-Fiction ', 'Action & Aventure ']]",['https://images.justwatch.com/poster/290763416/s718/obi-wan-kenobi'],[' 7.1 (189k) ']
22,['2020'],[' 9-1-1: Lone Star '],"[[' Rob Lowe ', ' Jim Parrack ', ' Ronen Rubinstein ', ' Natacha Karam ', ' Brian Michael Smith ', ' Rafael Silva ', ' Sierra McClain ', ' Julian Works ']]","[['Drame ', 'Action & Aventure ', 'Crime & Thriller ', 'Mystère & Thriller ']]",['https://images.justwatch.com/poster/246726334/s718/9-1-1-lone-star'],[' 7.1 (15k) ']
23,['2005'],[' Prison Break '],"[[' Wentworth Miller ', ' Dominic Purcell ', ' Sarah Wayne Callies ', ' Paul Adelstein ', ' Rockmond Dunbar ', ' Robert Knepper ', ' Amaury Nolasco ', ' Inbar Lavi ', ' Augustus Prew ', ' Mark Feuerstein ']]","[['Action & Aventure ', 'Drame ', 'Mystère & Thriller ', 'Crime & Thriller ', 'Made in Europe ']]",['https://images.justwatch.com/poster/814491/s718/prison-break'],[' 8.3 (511k) ']
24,['2021'],[' Le Mystérieux Cercle Benedict '],"[[' Tony Hale ', ' Kristen Schaal ', ' Mystic Inscho ', ' Seth Carr ', ' Marta Timofeeva ', ' Emmy DeOliveira ']]","[['Action & Aventure ', 'Comédie ', 'Drame ', 'Pour enfants ']]",['https://images.justwatch.com/poster/245224249/s718/the-mysterious-benedict-society'],[' 7.6 (4k) ']
25,['2016'],[' Atlanta '],"[[' Donald Glover ', ' Brian Tyree Henry ', ' Lakeith Stanfield ', ' Zazie Beetz ']]","[['Drame ', 'Musique & Comédie Musicale ', 'Comédie ']]",['https://images.justwatch.com/poster/250257476/s718/atlanta'],[' 8.6 (73k) ']
26,['1993'],[' X-Files : Aux frontières du réel '],"[[' David Duchovny ', ' Gillian Anderson ', ' Mitch Pileggi ']]","[['Science-Fiction ', 'Drame ', 'Mystère & Thriller ', 'Crime & Thriller ']]",['https://images.justwatch.com/poster/291156965/s718/the-x-files'],[' 8.6 (226k) ']
27,['2009'],[' Modern Family '],"[["" Ed O'Neill "", ' Sofía Vergara ', ' Julie Bowen ', ' Ty Burrell ', ' Jesse Tyler Ferguson ', ' Eric Stonestreet ', ' Sarah Hyland ', ' Ariel Winter ', ' Nolan Gould ', ' Rico Rodriguez ', ' Aubrey Anderson-Emmons ', ' Jeremy Maguire ', ' Reid Ewing ']]","[['Comédie ', 'Comédie Romantique ', 'Drame ']]",['https://images.justwatch.com/poster/241289896/s718/modern-family'],[' 8.5 (429k) ']
28,['2019'],[' The Mandalorian '],[[' Pedro Pascal ']],"[['Science-Fiction ', 'Action & Aventure ', 'Fantastique ']]",['https://images.justwatch.com/poster/301071199/s718/the-mandalorian'],[' 8.7 (475k) ']
29,['2022'],"[' Super Noël, la série ']","[[' Tim Allen ', ' Elizabeth Mitchell ', ' Kal Penn ', ' Elizabeth Allen-Dick ', ' Austin Kane ', ' Rupali Redd ', ' Devin Bright ', ' Matilda Lawler ']]","[['Comédie ', 'Pour enfants ', 'Fantastique ', 'Comédie Romantique ', 'Drame ']]",['https://images.justwatch.com/poster/301428197/s718/the-santa-clauses'],[' 6.1 (1k) ']
30,['2018'],"["" Grey's Anatomy : Station 19 ""]","[[' Jaina Lee Ortiz ', ' Jason George ', ' Boris Kodjoe ', ' Grey Damon ', ' Barrett Doss ', ' Jay Hayden ', ' Okieriete Onaodowan ', ' Danielle Savre ']]","[['Action & Aventure ', 'Drame ', 'Comédie Romantique ', 'Mystère & Thriller ']]",['https://images.justwatch.com/poster/253151448/s718/station-19'],[' 6.9 (15k) ']
31,['2020'],[' Motherland : Fort Salem '],"[[' Taylor Hickson ', ' Amalia Holm Bjelke ', ' Ashley Nicole Williams ', ' Lyne Renee ', ' Jessica Sutton ', ' Demetria McKinney ', ' Tony Giroux ', ' Catherine Lough Haggquist ', ' Emilie Leclerc ', ' Kylee Brown ', ' Arlen Aguayo-Stewart ', ' Kandyse McClure ', ' Victor Webster ', ' Diana Pavlovská ', ' Mellany Barros ', ' Bob Frazer ', ' Hrothgar Mathews ', ' Luc Roderique ', ' Ess Hodlmoser ', ' Sheryl Lee Ralph ', ' Praneet Akilla ', ' Linda Ko ', ' Emilie Ullerup ', ' Sandra Ferens ', ' Olivia Lucas ', ' Aaron Douglas ', ' Kwesi Ameyaw ', ' Michael Horse ', ' Lina Lecompte ', ' Liza Huget ', ' Daniel Bacon ']]","[['Science-Fiction ', 'Drame ', 'Fantastique ', 'Mystère & Thriller ']]",['https://images.justwatch.com/poster/171235516/s718/motherland-fort-salem'],[' 7.3 (16k) ']
32,['2022'],[' Moon Knight '],"[[' Oscar Isaac ', ' Ethan Hawke ', ' May Calamawy ', ' Ann Akinjirin ', ' David Ganly ', ' Karim El Hakim ', ' F. Murray Abraham ']]","[['Action & Aventure ', 'Science-Fiction ', 'Mystère & Thriller ', 'Drame ', 'Fantastique ', 'Horreur ']]",['https://images.justwatch.com/poster/290538108/s718/moon-knight'],[' 7.3 (227k) ']
33,['2021'],[' Les Légendes des Studios Marvel '],"[[' Paul Bettany ', ' Daniel Brühl ', ' Cobie Smulders ', ' Hayley Atwell ', ' Chris Hemsworth ', ' Letitia Wright ', ' Danai Gurira ', ' Josh Brolin ', ' Kerry Condon ', ' Thomas Kretschmann ', ' Robert Redford ', ' William Hurt ', ' Martin Freeman ', ' Joe Russo ', ' James Spader ', ' Florence Kasumba ', ' John Kani ', ' Aaron Himelstein ']]","[['Action & Aventure ', 'Science-Fiction ', 'Fantastique ']]",['https://images.justwatch.com/poster/245317211/s718/les-legendes-des-studios-marvel'],[' 6.5 (4k) ']
34,['2017'],[' Future Man '],"[[' Josh Hutcherson ', ' Eliza Coupe ', ' Derek Wilson ']]","[['Science-Fiction ', 'Fantastique ', 'Action & Aventure ', 'Comédie ']]",['https://images.justwatch.com/poster/31579009/s718/future-man'],[' 7.7 (25k) ']
35,['2011'],[' Once Upon a Time '],"[[' Lana Parrilla ', "" Colin O'Donoghue "", ' Robert Carlyle ', ' Gabrielle Anwar ', ' Dania Ramirez ', ' Mekia Cox ', ' Andrew J. West ', ' Alison Fernandez ']]","[['Drame ', 'Science-Fiction ', 'Fantastique ', 'Comédie Romantique ']]",['https://images.justwatch.com/poster/290215159/s718/once-upon-a-time'],[' 7.7 (225k) ']
36,['2004'],[' Lost : Les disparus '],"[[' Naveen Andrews ', ' Nestor Carbonell ', ' Henry Ian Cusick ', ' Emilie de Ravin ', ' Michael Emerson ', ' Jeff Fahey ', ' Matthew Fox ', ' Jorge Garcia ', ' Josh Holloway ', ' Daniel Dae Kim ', ' Yunjin Kim ', ' Ken Leung ', ' Evangeline Lilly ', ' Elizabeth Mitchell ', "" Terry O'Quinn "", ' Zuleikha Robinson ']]","[['Action & Aventure ', 'Science-Fiction ', 'Mystère & Thriller ', 'Drame ', 'Fantastique ']]",['https://images.justwatch.com/poster/259481528/s718/lost'],[' 8.3 (552k) ']
37,['2005'],[' Bones '],"[[' Emily Deschanel ', ' David Boreanaz ', ' John Boyd ', ' Michaela Conlin ', ' Tamara Taylor ', ' T.J. Thyne ']]","[['Crime & Thriller ', 'Comédie ', 'Drame ', 'Comédie Romantique ']]",['https://images.justwatch.com/poster/176074237/s718/bones'],[' 7.8 (160k) ']
38,['2021'],[' En thérapie '],"[[' Frédéric Pierrot ', ' Pio Marmaï ', ' Clémence Poésy ', ' Aliocha Delmotte ', ' Charlotte Gainsbourg ', ' Jacques Weber ', ' Suzanne Lindon ', ' Eye Haïdara ', ' Agnès Jaoui ']]","[['Drame ', ' Emmanuelle Bercot ', ' Agnès Jaoui ', ' Emmanuel Finkiel ', ' Arnaud Desplechin ']]",['https://images.justwatch.com/poster/242454632/s718/en-therapie-2021'],[' 8.2 ']
39,['2004'],[' Desperate Housewives '],"[[' Teri Hatcher ', ' Felicity Huffman ', ' Marcia Cross ', ' Eva Longoria ', ' Ricardo Chavira ', ' Doug Savant ', ' James Denton ', ' Brenda Strong ', ' Darcy Rose Byrnes ', ' Vanessa Williams ', ' Charles Mesure ', ' Mason Vale Cotton ', ' Madison De La Garza ', ' Jonathan Cake ']]","[['Mystère & Thriller ', 'Drame ', 'Comédie ', 'Comédie Romantique ']]",['https://images.justwatch.com/poster/109824262/s718/desperate-housewives'],[' 6.7 ']
40,['2021'],[' Only Murders in the Building '],"[[' Steve Martin ', ' Martin Short ', ' Selena Gomez ']]","[['Comédie ', 'Crime & Thriller ', 'Mystère & Thriller ', 'Drame ']]",['https://images.justwatch.com/poster/293937082/s718/only-murders-in-the-building'],[' 8.1 (101k) ']
41,['2021'],[' American Horror Stories '],[[]],"[['Mystère & Thriller ', 'Science-Fiction ', 'Drame ']]",['https://images.justwatch.com/poster/300540228/s718/american-horror-stories'],[nan]
42,['2022'],[' The Dropout '],"[[' Amanda Seyfried ', ' Naveen Andrews ']]",[['Drame ']],['https://images.justwatch.com/poster/273525612/s718/the-dropout'],[' 7.5 (24k) ']
43,['2011'],[' New Girl '],"[[' Zooey Deschanel ', ' Jake Johnson ', ' Max Greenfield ', ' Lamorne Morris ', ' Hannah Simone ']]","[['Comédie ', 'Comédie Romantique ']]",['https://images.justwatch.com/poster/177879598/s718/new-girl'],[' 7.8 (224k) ']
44,['2013'],[' Marvel : Les Agents du S.H.I.E.L.D. '],"[[' Clark Gregg ', ' Ming-Na Wen ', ' Chloe Bennet ', ' Elizabeth Henstridge ', ' Jeff Ward ', ' Natalia Cordova-Buckley ', ' Henry Simmons ']]","[['Drame ', 'Science-Fiction ', 'Action & Aventure ', 'Mystère & Thriller ']]",['https://images.justwatch.com/poster/292334437/s718/marvel-les-agents-du-s-h-i-e-l-d'],[' 7.5 (217k) ']
45,['2022'],[' Les Kardashian '],"[[' Kim Kardashian ', ' Kris Jenner ', ' Kourtney Kardashian ', ' Khloé Kardashian ', ' Kendall Jenner ', ' Kylie Jenner ']]","[['Reality TV ', 'Drame ']]",['https://images.justwatch.com/poster/270271737/s718/the-kardashians'],[' 4.8 (2k) ']
46,['2022'],[' Candy : Meurtre au Texas '],"[[' Jessica Biel ', ' Melanie Lynskey ', ' Pablo Schreiber ', ' Timothy Simons ', ' Raúl Esparza ', ' Jessie Mueller ', ' Coley Campany ', ' Sharon Conley ', ' Aven Lotz ', ' Dash McCloud ']]","[['Crime & Thriller ', 'Drame ', 'Mystère & Thriller ']]",['https://images.justwatch.com/poster/300544470/s718/candy'],[' 7.2 (14k) ']
47,['2013'],[' The Americans '],"[[' Keri Russell ', ' Matthew Rhys ', ' Holly Taylor ', ' Keidrich Sellati ', ' Noah Emmerich ', ' Costa Ronin ', ' Margo Martindale ']]","[['Drame ', 'Crime & Thriller ', 'Mystère & Thriller ', 'Comédie ']]",['https://images.justwatch.com/poster/293764788/s718/the-americans'],[' 8.4 (100k) ']
48,['2021'],[' Le Livre de Boba Fett '],"[[' Temuera Morrison ', ' Ming-Na Wen ']]","[['Pour enfants ', 'Fantastique ', 'Comédie Romantique ', 'Western ', 'Action & Aventure ', 'Science-Fiction ']]",['https://images.justwatch.com/poster/255723124/s718/le-livre-de-boba-fett'],[' 7.3 (149k) ']
49,['2022'],[' Revenge of Others '],"[[' Shin Ye-eun ', ' Lomon ', ' Seo Ji-hoon ', ' Chae Sang-woo ', ' Lee Soo-min ', ' Chung Su-bin ', ' Kim Joo-ryoung ', ' Woo Yeon ', ' Jin Ho-eun ', ' Yeon Oh ']]","[['Drame ', 'Mystère & Thriller ', ' Kim Yoo-jin ']]",['https://images.justwatch.com/poster/301420055/s718/revenge-of-others'],[' 9.1 ']
50,['2008'],[' Sons of Anarchy '],"[[' Charlie Hunnam ', ' Katey Sagal ', ' Tommy Flanagan ', ' Mark Boone Junior ', ' Kim Coates ', ' Dayton Callie ', ' David Labrava ', ' Drea de Matteo ', ' Jimmy Smits ', ' Niko Nicotera ', ' Theo Rossi ']]","[['Drame ', 'Mystère & Thriller ', 'Crime & Thriller ']]",['https://images.justwatch.com/poster/110517481/s718/sons-of-anarchy'],[' 8.6 (297k) ']
51,['2021'],[' Loki '],"[[' Tom Hiddleston ', ' Owen Wilson ', ' Sophia Di Martino ', ' Gugu Mbatha-Raw ', ' Wunmi Mosaku ', ' Tara Strong ']]","[['Drame ', 'Science-Fiction ', 'Action & Aventure ', 'Fantastique ']]",['https://images.justwatch.com/poster/243644905/s718/loki'],[' 8.2 (314k) ']
52,['2001'],[' 24 heures chrono '],"[[' Kiefer Sutherland ', ' Kim Raver ', ' Mary Lynn Rajskub ', ' William Devane ', ' Yvonne Strahovski ', ' Benjamin Bratt ', ' Gbenga Akinnagbe ', ' Michelle Fairley ', ' Miranda Raison ', ' Ross McCall ', ' Colin Salmon ', ' Michael Wincott ', ' Tate Donovan ', ' Stephen Fry ', ' Emily Berrington ']]","[['Action & Aventure ', 'Crime & Thriller ', 'Drame ', 'Mystère & Thriller ']]",['https://images.justwatch.com/poster/288441317/s718/24'],[' 8.4 (186k) ']
53,['2007'],[' Damages '],"[[' Glenn Close ', ' Rose Byrne ', ' Ryan Phillippe ', ' Charlie Semine ']]","[['Mystère & Thriller ', 'Drame ', 'Crime & Thriller ']]",['https://images.justwatch.com/poster/110249200/s718/damages'],[' 8.1 (30k) ']
54,['2008'],[' Star Wars : The Clone Wars '],"[[' Matt Lanter ', ' James Arnold Taylor ', ' Ashley Eckstein ', ' Dee Bradley Baker ', ' Tom Kane ', ' Matthew Wood ']]","[['Science-Fiction ', 'Action & Aventure ', 'Animation ', 'Drame ', 'Fantastique ']]",['https://images.justwatch.com/poster/182754926/s718/star-wars-the-clone-wars'],[' 8.4 (97k) ']
55,['2012'],[' Black Rock Shooter '],"[[' Yui Ishikawa ', ' Saori Hayami ', ' Megumi Han ', ' Takuya Kirimoto ', ' Ayaka Asai ', ' Misaki Kuno ', ' Tomokazu Sugita ', ' Akane Tomonaga ', ' Saya Horigome ', ' Asuka Itou ']]","[['Action & Aventure ', 'Science-Fiction ', 'Drame ', 'Fantastique ', 'Animation ']]",['https://images.justwatch.com/poster/189555108/s718/black-rock-shooter'],[' 6.3 ']
56,['1997'],[' Buffy contre les vampires '],"[[' Sarah Michelle Gellar ', ' Nicholas Brendon ', ' Alyson Hannigan ', ' Emma Caulfield ', ' Michelle Trachtenberg ', ' James Marsters ', ' Anthony Stewart Head ']]","[['Science-Fiction ', 'Action & Aventure ', 'Drame ', 'Fantastique ', 'Comédie Romantique ']]",['https://images.justwatch.com/poster/293496146/s718/buffy-contre-les-vampires'],[' 8.3 (147k) ']
57,['2022'],[' Tell Me Lies '],"[[' Grace Van Patten ', ' Jackson White ', ' Catherine Missal ', ' Spencer House ', ' Sonia Mena ', ' Branden Cook ', ' Benjamin Wadsworth ', ' Alicia Crowder ']]",[['Drame ']],['https://images.justwatch.com/poster/301072069/s718/tell-me-lies'],[' 6.6 (2k) ']
58,['2001'],[' Scrubs '],"[[' Zach Braff ', ' Donald Faison ', ' John C. McGinley ', ' Eliza Coupe ', ' Kerry Bishé ', ' Michael Mosley ', ' Dave Franco ']]","[['Comédie ', 'Drame ']]",['https://images.justwatch.com/poster/240845381/s718/scrubs'],[' 8.4 (256k) ']
59,['2021'],[' WandaVision '],"[[' Elizabeth Olsen ', ' Paul Bettany ', ' Kathryn Hahn ', ' Teyonah Parris ', ' Randall Park ', ' Kat Dennings ']]","[['Science-Fiction ', 'Fantastique ', 'Comédie Romantique ', 'Action & Aventure ', 'Comédie ', 'Drame ']]",['https://images.justwatch.com/poster/240907841/s718/wandavision'],[' 7.9 (322k) ']
60,['2015'],"["" Marvel's Daredevil ""]","[[' Charlie Cox ', ' Deborah Ann Woll ', ' Elden Henson ', "" Vincent D'Onofrio "", ' Jay Ali ', ' Wilson Bethel ', ' Joanne Whalley ']]","[['Crime & Thriller ', 'Drame ', 'Action & Aventure ', 'Fantastique ', 'Science-Fiction ', 'Mystère & Thriller ']]",['https://images.justwatch.com/poster/291123230/s718/marvels-daredevil'],[' 8.6 (440k) ']
61,['2022'],[' Miss Marvel '],"[[' Iman Vellani ', ' Matt Lintz ', ' Yasmeen Fletcher ', ' Zenobia Shroff ', ' Mohan Kapur ', ' Saagar Shaikh ', ' Laurel Marsden ']]","[['Action & Aventure ', 'Science-Fiction ', 'Comédie ', 'Drame ', 'Fantastique ', 'Pour enfants ', 'Crime & Thriller ']]",['https://images.justwatch.com/poster/283777096/s718/ms-marvel'],[' 6.2 (101k) ']
62,['2017'],"["" Marvel's The Punisher ""]","[[' Jon Bernthal ', ' Ben Barnes ', ' Amber Rose Revah ', ' Josh Stewart ', ' Jason R. Moore ', ' Floriana Lima ', ' Giorgia Whigham ']]","[['Action & Aventure ', 'Drame ', 'Mystère & Thriller ', 'Science-Fiction ', 'Crime & Thriller ']]",['https://images.justwatch.com/poster/291229567/s718/marvels-the-punisher'],[' 8.5 (236k) ']
63,['2022'],[' Sur ordre de Dieu '],"[[' Andrew Garfield ', ' Daisy Edgar-Jones ', ' Sam Worthington ', ' Denise Gough ', ' Wyatt Russell ', ' Billy Howle ', ' Gil Birmingham ', ' Adelaide Clemens ', ' Rory Culkin ', ' Seth Numrich ', ' Chloe Pirrie ', ' Sandra Seacat ', ' Christopher Heyerdahl ']]","[['Crime & Thriller ', 'Drame ', 'Mystère & Thriller ']]",['https://images.justwatch.com/poster/299973731/s718/sur-ordre-de-dieu'],[' 7.5 (24k) ']
64,['2022'],[' Zone grise '],"[[' Timuçin Esen ', ' Ebru Özkan ', ' Alican Yücesoy ', ' Ilayda Akdoğan ', ' Buçe Buse Kahraman ', ' Onur Bilge ', ' Selin Kahraman ']]","[['Crime & Thriller ', 'Drame ', 'Mystère & Thriller ']]",['https://images.justwatch.com/poster/301641849/s718/ben-gri'],[nan]
65,['2005'],[' Philadelphia '],"[[' Charlie Day ', ' Glenn Howerton ', ' Rob McElhenney ', ' Kaitlin Olson ', ' Danny DeVito ']]",[['Comédie ']],['https://images.justwatch.com/poster/147633087/s718/its-always-sunny-in-philadelphia'],[' 8.8 (225k) ']
66,['2022'],[' Shadow Detective '],"[[' Lee Sung-min ', ' Jin Goo ', ' Kyung Soo-jin ', ' Lee Hak-joo ', ' Kim Hong-pa ', ' Kim Tae-Hoon ']]","[['Mystère & Thriller ', 'Drame ', ' Han Dong-hwa ']]",['https://images.justwatch.com/poster/301431111/s718/shadow-detective'],[' 7.7 ']
67,['2009'],[' Profilage '],"[[' Raphaël Ferret ', ' Diane Dassigny ', ' Philippe Bas ', "" Shy'm "", ' Valérie Dashwood ']]","[['Crime & Thriller ', 'Mystère & Thriller ', 'Made in Europe ']]",['https://images.justwatch.com/poster/248775665/s718/profiling-paris'],[' 7.5 (1k) ']
68,['2017'],[' Legion '],"[[' Dan Stevens ', ' Rachel Keller ', ' Aubrey Plaza ', ' Jeremie Harris ', ' Amber Midthunder ', ' Bill Irwin ', ' Hamish Linklater ', ' Lauren Tsai ', ' Navid Negahban ']]","[['Action & Aventure ', 'Science-Fiction ', 'Drame ', 'Mystère & Thriller ']]",['https://images.justwatch.com/poster/293939433/s718/legion'],[' 8.2 (88k) ']
69,['2020'],[' Het Huis van de Uil '],"[[' Sarah-Nicole Robles ', ' Wendie Malick ', ' Alex Hirsch ']]","[['Drame ', 'Pour enfants ', 'Horreur ', 'Animation ', 'Action & Aventure ', 'Fantastique ', 'Mystère & Thriller ', 'Science-Fiction ', 'Comédie ']]",['https://images.justwatch.com/poster/221262548/s718/the-owl-house'],[' 8.4 (12k) ']
